"Date","year","month","Local.Site.Name","County","meanlatitude","meanlongitude","PM2.5","Ozone"
2025-03-11,2025,3,"Mendenhall School","Guilford",36.1090060008986,-79.802314,30,58
2025-03-11,2025,3,"Millbrook School","Wake",35.856111,-78.574167,32.5,47
2025-03-11,2025,3,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,25,44
2025-03-11,2025,3,"West Johnston Co.","Johnston",35.59095,-78.4622,NA,51
2025-03-12,2025,3,"Bryson City","Swain",35.434767,-83.442133,44,49
2025-03-12,2025,3,"Castle Hayne","New Hanover",34.364167,-77.838611,51,74
2025-03-12,2025,3,"Clemmons Middle","Forsyth",36.026612,-80.341962,52,87
2025-03-12,2025,3,"Durham Armory","Durham",36.0329550008979,-78.904037,55,71
2025-03-12,2025,3,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,74
2025-03-12,2025,3,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,53,74
2025-03-12,2025,3,"Hattie Avenue","Forsyth",36.11094,-80.224501,52,84
2025-03-12,2025,3,"Leggett","Edgecombe",35.988278,-77.5843,51,64
2025-03-12,2025,3,"Linville Falls","Avery",35.972347,-81.933072,NA,71
2025-03-12,2025,3,"Mendenhall School","Guilford",36.1090060008986,-79.802314,54,77
2025-03-12,2025,3,"Millbrook School","Wake",35.856111,-78.574167,53,64
2025-03-12,2025,3,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,53,71
2025-03-12,2025,3,"West Johnston Co.","Johnston",35.59095,-78.4622,54,84
2025-03-13,2025,3,"Bryson City","Swain",35.434767,-83.442133,53,50
2025-03-13,2025,3,"Castle Hayne","New Hanover",34.364167,-77.838611,65.5,64
2025-03-13,2025,3,"Clemmons Middle","Forsyth",36.026612,-80.341962,62,84
2025-03-13,2025,3,"Durham Armory","Durham",36.0329550008979,-78.904037,68,45
2025-03-13,2025,3,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,74
2025-03-13,2025,3,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,68,54
2025-03-13,2025,3,"Hattie Avenue","Forsyth",36.11094,-80.224501,63,80
2025-03-13,2025,3,"Leggett","Edgecombe",35.988278,-77.5843,60,37
2025-03-13,2025,3,"Linville Falls","Avery",35.972347,-81.933072,NA,67
2025-03-13,2025,3,"Mendenhall School","Guilford",36.1090060008986,-79.802314,59,51
2025-03-13,2025,3,"Millbrook School","Wake",35.856111,-78.574167,69,49
2025-03-13,2025,3,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,60,49
2025-03-13,2025,3,"West Johnston Co.","Johnston",35.59095,-78.4622,66,64
2025-03-14,2025,3,"Bryson City","Swain",35.434767,-83.442133,52,49
2025-03-14,2025,3,"Castle Hayne","New Hanover",34.364167,-77.838611,57.5,31
2025-03-14,2025,3,"Clemmons Middle","Forsyth",36.026612,-80.341962,66,50
2025-03-14,2025,3,"Durham Armory","Durham",36.0329550008979,-78.904037,NA,31
2025-03-14,2025,3,"Frying Pan Mountain","Haywood",35.379167,-82.7925,52,64
2025-03-14,2025,3,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,75,48
2025-03-14,2025,3,"Hattie Avenue","Forsyth",36.11094,-80.224501,66,50
2025-03-14,2025,3,"Leggett","Edgecombe",35.988278,-77.5843,53,33
2025-03-14,2025,3,"Linville Falls","Avery",35.972347,-81.933072,57,67
2025-03-14,2025,3,"Mendenhall School","Guilford",36.1090060008986,-79.802314,61,42
2025-03-14,2025,3,"Millbrook School","Wake",35.856111,-78.574167,61.5,30
2025-03-14,2025,3,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,52,33
2025-03-14,2025,3,"West Johnston Co.","Johnston",35.59095,-78.4622,56,31
2025-03-15,2025,3,"Bryson City","Swain",35.434767,-83.442133,51,44
2025-03-15,2025,3,"Castle Hayne","New Hanover",34.364167,-77.838611,33,37
2025-03-15,2025,3,"Clemmons Middle","Forsyth",36.026612,-80.341962,63,36
2025-03-15,2025,3,"Durham Armory","Durham",36.0329550008979,-78.904037,54,35
2025-03-15,2025,3,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,41
2025-03-15,2025,3,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,55,36
2025-03-15,2025,3,"Hattie Avenue","Forsyth",36.11094,-80.224501,63,37
2025-03-15,2025,3,"Leggett","Edgecombe",35.988278,-77.5843,58,39
2025-03-15,2025,3,"Linville Falls","Avery",35.972347,-81.933072,NA,41
2025-03-15,2025,3,"Mendenhall School","Guilford",36.1090060008986,-79.802314,59,34
2025-03-15,2025,3,"Millbrook School","Wake",35.856111,-78.574167,58,33
2025-03-15,2025,3,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,43,38
2025-03-15,2025,3,"West Johnston Co.","Johnston",35.59095,-78.4622,55,40
2025-03-16,2025,3,"Bryson City","Swain",35.434767,-83.442133,50,43
2025-03-16,2025,3,"Castle Hayne","New Hanover",34.364167,-77.838611,45.5,34
2025-03-16,2025,3,"Clemmons Middle","Forsyth",36.026612,-80.341962,43,41
2025-03-16,2025,3,"Durham Armory","Durham",36.0329550008979,-78.904037,38,33
2025-03-16,2025,3,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,42,39
2025-03-16,2025,3,"Hattie Avenue","Forsyth",36.11094,-80.224501,46,41
2025-03-16,2025,3,"Leggett","Edgecombe",35.988278,-77.5843,31,34
2025-03-16,2025,3,"Linville Falls","Avery",35.972347,-81.933072,NA,43
2025-03-16,2025,3,"Mendenhall School","Guilford",36.1090060008986,-79.802314,37,36
2025-03-16,2025,3,"Millbrook School","Wake",35.856111,-78.574167,27,31
2025-03-16,2025,3,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,29,33
2025-03-16,2025,3,"West Johnston Co.","Johnston",35.59095,-78.4622,23,32
2025-03-17,2025,3,"Bryson City","Swain",35.434767,-83.442133,23,36
2025-03-17,2025,3,"Castle Hayne","New Hanover",34.364167,-77.838611,41,31
2025-03-17,2025,3,"Clemmons Middle","Forsyth",36.026612,-80.341962,20,32
2025-03-17,2025,3,"Durham Armory","Durham",36.0329550008979,-78.904037,43,31
2025-03-17,2025,3,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,44
2025-03-17,2025,3,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,17,33
2025-03-17,2025,3,"Hattie Avenue","Forsyth",36.11094,-80.224501,21.5,33
2025-03-17,2025,3,"Leggett","Edgecombe",35.988278,-77.5843,28,31
2025-03-17,2025,3,"Linville Falls","Avery",35.972347,-81.933072,11,33
2025-03-17,2025,3,"Mendenhall School","Guilford",36.1090060008986,-79.802314,19,31
2025-03-17,2025,3,"Millbrook School","Wake",35.856111,-78.574167,27.5,30
2025-03-17,2025,3,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,25,31
2025-03-17,2025,3,"West Johnston Co.","Johnston",35.59095,-78.4622,23,31
2025-03-18,2025,3,"Bryson City","Swain",35.434767,-83.442133,28,42
2025-03-18,2025,3,"Castle Hayne","New Hanover",34.364167,-77.838611,21.5,41
2025-03-18,2025,3,"Clemmons Middle","Forsyth",36.026612,-80.341962,22,46
2025-03-18,2025,3,"Durham Armory","Durham",36.0329550008979,-78.904037,NA,42
2025-03-18,2025,3,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,48
2025-03-18,2025,3,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,14,42
2025-03-18,2025,3,"Hattie Avenue","Forsyth",36.11094,-80.224501,19,44
2025-03-18,2025,3,"Leggett","Edgecombe",35.988278,-77.5843,16,41
2025-03-18,2025,3,"Linville Falls","Avery",35.972347,-81.933072,NA,47
2025-03-18,2025,3,"Mendenhall School","Guilford",36.1090060008986,-79.802314,13,43
2025-03-18,2025,3,"Millbrook School","Wake",35.856111,-78.574167,18,41
2025-03-18,2025,3,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,14,40
2025-03-18,2025,3,"West Johnston Co.","Johnston",35.59095,-78.4622,21,44
2025-03-19,2025,3,"Bryson City","Swain",35.434767,-83.442133,38,47
2025-03-19,2025,3,"Castle Hayne","New Hanover",34.364167,-77.838611,56.5,58
2025-03-19,2025,3,"Clemmons Middle","Forsyth",36.026612,-80.341962,52,67
2025-03-19,2025,3,"Durham Armory","Durham",36.0329550008979,-78.904037,NA,67
2025-03-19,2025,3,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,50
2025-03-19,2025,3,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,52,50
2025-03-19,2025,3,"Hattie Avenue","Forsyth",36.11094,-80.224501,52,67
2025-03-19,2025,3,"Leggett","Edgecombe",35.988278,-77.5843,32,47
2025-03-19,2025,3,"Linville Falls","Avery",35.972347,-81.933072,NA,58
2025-03-19,2025,3,"Mendenhall School","Guilford",36.1090060008986,-79.802314,59,74
2025-03-19,2025,3,"Millbrook School","Wake",35.856111,-78.574167,57,58
2025-03-19,2025,3,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,32,45
2025-03-19,2025,3,"West Johnston Co.","Johnston",35.59095,-78.4622,60,64
2025-03-20,2025,3,"Bryson City","Swain",35.434767,-83.442133,25,32
2025-03-20,2025,3,"Castle Hayne","New Hanover",34.364167,-77.838611,53.5,45
2025-03-20,2025,3,"Clemmons Middle","Forsyth",36.026612,-80.341962,56,41
2025-03-20,2025,3,"Durham Armory","Durham",36.0329550008979,-78.904037,NA,39
2025-03-20,2025,3,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,40
2025-03-20,2025,3,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,52.5,41
2025-03-20,2025,3,"Hattie Avenue","Forsyth",36.11094,-80.224501,58.5,40
2025-03-20,2025,3,"Leggett","Edgecombe",35.988278,-77.5843,51,42
2025-03-20,2025,3,"Linville Falls","Avery",35.972347,-81.933072,51,38
2025-03-20,2025,3,"Mendenhall School","Guilford",36.1090060008986,-79.802314,58,40
2025-03-20,2025,3,"Millbrook School","Wake",35.856111,-78.574167,56.5,39
2025-03-20,2025,3,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,37,43
2025-03-20,2025,3,"West Johnston Co.","Johnston",35.59095,-78.4622,54,44
2025-03-21,2025,3,"Bryson City","Swain",35.434767,-83.442133,16,43
2025-03-21,2025,3,"Castle Hayne","New Hanover",34.364167,-77.838611,19,39
2025-03-21,2025,3,"Clemmons Middle","Forsyth",36.026612,-80.341962,20,45
2025-03-21,2025,3,"Durham Armory","Durham",36.0329550008979,-78.904037,NA,41
2025-03-21,2025,3,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,46
2025-03-21,2025,3,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,19,44
2025-03-21,2025,3,"Hattie Avenue","Forsyth",36.11094,-80.224501,22,44
2025-03-21,2025,3,"Leggett","Edgecombe",35.988278,-77.5843,11,40
2025-03-21,2025,3,"Linville Falls","Avery",35.972347,-81.933072,NA,44
2025-03-21,2025,3,"Mendenhall School","Guilford",36.1090060008986,-79.802314,14,43
2025-03-21,2025,3,"Millbrook School","Wake",35.856111,-78.574167,15,40
2025-03-21,2025,3,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,40
2025-03-21,2025,3,"West Johnston Co.","Johnston",35.59095,-78.4622,9,43
2025-03-22,2025,3,"Bryson City","Swain",35.434767,-83.442133,19,46
2025-03-22,2025,3,"Castle Hayne","New Hanover",34.364167,-77.838611,55,49
2025-03-22,2025,3,"Clemmons Middle","Forsyth",36.026612,-80.341962,49,50
2025-03-22,2025,3,"Durham Armory","Durham",36.0329550008979,-78.904037,NA,49
2025-03-22,2025,3,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,48
2025-03-22,2025,3,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,42,54
2025-03-22,2025,3,"Hattie Avenue","Forsyth",36.11094,-80.224501,53,50
2025-03-22,2025,3,"Leggett","Edgecombe",35.988278,-77.5843,37,50
2025-03-22,2025,3,"Linville Falls","Avery",35.972347,-81.933072,NA,49
2025-03-22,2025,3,"Mendenhall School","Guilford",36.1090060008986,-79.802314,37,48
2025-03-22,2025,3,"Millbrook School","Wake",35.856111,-78.574167,46,47
2025-03-22,2025,3,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,39,48
2025-03-22,2025,3,"West Johnston Co.","Johnston",35.59095,-78.4622,48,51
2025-03-23,2025,3,"Bryson City","Swain",35.434767,-83.442133,20,58
2025-03-23,2025,3,"Castle Hayne","New Hanover",34.364167,-77.838611,46,41
2025-03-23,2025,3,"Clemmons Middle","Forsyth",36.026612,-80.341962,24,50
2025-03-23,2025,3,"Durham Armory","Durham",36.0329550008979,-78.904037,NA,46
2025-03-23,2025,3,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,61
2025-03-23,2025,3,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,35.5,48
2025-03-23,2025,3,"Hattie Avenue","Forsyth",36.11094,-80.224501,28,50
2025-03-23,2025,3,"Leggett","Edgecombe",35.988278,-77.5843,30,43
2025-03-23,2025,3,"Linville Falls","Avery",35.972347,-81.933072,44,61
2025-03-23,2025,3,"Mendenhall School","Guilford",36.1090060008986,-79.802314,22,47
2025-03-23,2025,3,"Millbrook School","Wake",35.856111,-78.574167,38,44
2025-03-23,2025,3,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,31,41
2025-03-23,2025,3,"West Johnston Co.","Johnston",35.59095,-78.4622,42,46
2025-03-24,2025,3,"Bryson City","Swain",35.434767,-83.442133,28,44
2025-03-24,2025,3,"Castle Hayne","New Hanover",34.364167,-77.838611,54,NA
2025-03-24,2025,3,"Clemmons Middle","Forsyth",36.026612,-80.341962,53,42
2025-03-24,2025,3,"Durham Armory","Durham",36.0329550008979,-78.904037,NA,36
2025-03-24,2025,3,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,45
2025-03-24,2025,3,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,54,40
2025-03-24,2025,3,"Hattie Avenue","Forsyth",36.11094,-80.224501,55,41
2025-03-24,2025,3,"Leggett","Edgecombe",35.988278,-77.5843,42,45
2025-03-24,2025,3,"Linville Falls","Avery",35.972347,-81.933072,NA,45
2025-03-24,2025,3,"Mendenhall School","Guilford",36.1090060008986,-79.802314,55,37
2025-03-24,2025,3,"Millbrook School","Wake",35.856111,-78.574167,53,37
2025-03-24,2025,3,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,46,46
2025-03-24,2025,3,"West Johnston Co.","Johnston",35.59095,-78.4622,53,44
2025-03-25,2025,3,"Bryson City","Swain",35.434767,-83.442133,19,47
2025-03-25,2025,3,"Castle Hayne","New Hanover",34.364167,-77.838611,112.5,48
2025-03-25,2025,3,"Clemmons Middle","Forsyth",36.026612,-80.341962,15,50
2025-03-25,2025,3,"Durham Armory","Durham",36.0329550008979,-78.904037,NA,45
2025-03-25,2025,3,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,46
2025-03-25,2025,3,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,20,49
2025-03-25,2025,3,"Hattie Avenue","Forsyth",36.11094,-80.224501,16,49
2025-03-25,2025,3,"Leggett","Edgecombe",35.988278,-77.5843,15,49
2025-03-25,2025,3,"Linville Falls","Avery",35.972347,-81.933072,NA,48
2025-03-25,2025,3,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,48
2025-03-25,2025,3,"Millbrook School","Wake",35.856111,-78.574167,23,45
2025-03-25,2025,3,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,48
2025-03-25,2025,3,"West Johnston Co.","Johnston",35.59095,-78.4622,23,50
2025-03-26,2025,3,"Bryson City","Swain",35.434767,-83.442133,24,47
2025-03-26,2025,3,"Castle Hayne","New Hanover",34.364167,-77.838611,100.5,45
2025-03-26,2025,3,"Clemmons Middle","Forsyth",36.026612,-80.341962,21.5,47
2025-03-26,2025,3,"Durham Armory","Durham",36.0329550008979,-78.904037,NA,44
2025-03-26,2025,3,"Frying Pan Mountain","Haywood",35.379167,-82.7925,18,47
2025-03-26,2025,3,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,21,46
2025-03-26,2025,3,"Hattie Avenue","Forsyth",36.11094,-80.224501,19.5,46
2025-03-26,2025,3,"Leggett","Edgecombe",35.988278,-77.5843,17,45
2025-03-26,2025,3,"Linville Falls","Avery",35.972347,-81.933072,14,46
2025-03-26,2025,3,"Mendenhall School","Guilford",36.1090060008986,-79.802314,17,44
2025-03-26,2025,3,"Millbrook School","Wake",35.856111,-78.574167,21.5,44
2025-03-26,2025,3,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,44
2025-03-26,2025,3,"West Johnston Co.","Johnston",35.59095,-78.4622,17,46
2025-03-27,2025,3,"Bryson City","Swain",35.434767,-83.442133,37,43
2025-03-27,2025,3,"Castle Hayne","New Hanover",34.364167,-77.838611,68.5,46
2025-03-27,2025,3,"Clemmons Middle","Forsyth",36.026612,-80.341962,23,54
2025-03-27,2025,3,"Durham Armory","Durham",36.0329550008979,-78.904037,54,49
2025-03-27,2025,3,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,49
2025-03-27,2025,3,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,37,48
2025-03-27,2025,3,"Hattie Avenue","Forsyth",36.11094,-80.224501,28,51
2025-03-27,2025,3,"Leggett","Edgecombe",35.988278,-77.5843,21,49
2025-03-27,2025,3,"Linville Falls","Avery",35.972347,-81.933072,NA,51
2025-03-27,2025,3,"Mendenhall School","Guilford",36.1090060008986,-79.802314,24,49
2025-03-27,2025,3,"Millbrook School","Wake",35.856111,-78.574167,24,48
2025-03-27,2025,3,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,26,47
2025-03-27,2025,3,"West Johnston Co.","Johnston",35.59095,-78.4622,22,50
2025-03-28,2025,3,"Bryson City","Swain",35.434767,-83.442133,56,51
2025-03-28,2025,3,"Castle Hayne","New Hanover",34.364167,-77.838611,27,46
2025-03-28,2025,3,"Clemmons Middle","Forsyth",36.026612,-80.341962,52,77
2025-03-28,2025,3,"Durham Armory","Durham",36.0329550008979,-78.904037,56,58
2025-03-28,2025,3,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,61
2025-03-28,2025,3,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,48,58
2025-03-28,2025,3,"Hattie Avenue","Forsyth",36.11094,-80.224501,54,77
2025-03-28,2025,3,"Leggett","Edgecombe",35.988278,-77.5843,42,58
2025-03-28,2025,3,"Linville Falls","Avery",35.972347,-81.933072,NA,80
2025-03-28,2025,3,"Mendenhall School","Guilford",36.1090060008986,-79.802314,47,71
2025-03-28,2025,3,"Millbrook School","Wake",35.856111,-78.574167,51,58
2025-03-28,2025,3,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,27,50
2025-03-28,2025,3,"West Johnston Co.","Johnston",35.59095,-78.4622,47,64
2025-03-29,2025,3,"Bryson City","Swain",35.434767,-83.442133,66,37
2025-03-29,2025,3,"Castle Hayne","New Hanover",34.364167,-77.838611,26.5,42
2025-03-29,2025,3,"Clemmons Middle","Forsyth",36.026612,-80.341962,41,46
2025-03-29,2025,3,"Durham Armory","Durham",36.0329550008979,-78.904037,51,41
2025-03-29,2025,3,"Frying Pan Mountain","Haywood",35.379167,-82.7925,41,44
2025-03-29,2025,3,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,37.5,43
2025-03-29,2025,3,"Hattie Avenue","Forsyth",36.11094,-80.224501,41.5,46
2025-03-29,2025,3,"Leggett","Edgecombe",35.988278,-77.5843,37,44
2025-03-29,2025,3,"Linville Falls","Avery",35.972347,-81.933072,68,46
2025-03-29,2025,3,"Mendenhall School","Guilford",36.1090060008986,-79.802314,35,45
2025-03-29,2025,3,"Millbrook School","Wake",35.856111,-78.574167,40,41
2025-03-29,2025,3,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,28,40
2025-03-29,2025,3,"West Johnston Co.","Johnston",35.59095,-78.4622,32,44
2025-03-30,2025,3,"Bryson City","Swain",35.434767,-83.442133,34,27
2025-03-30,2025,3,"Castle Hayne","New Hanover",34.364167,-77.838611,23,39
2025-03-30,2025,3,"Clemmons Middle","Forsyth",36.026612,-80.341962,36,43
2025-03-30,2025,3,"Durham Armory","Durham",36.0329550008979,-78.904037,49,38
2025-03-30,2025,3,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,32
2025-03-30,2025,3,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,33,40
2025-03-30,2025,3,"Hattie Avenue","Forsyth",36.11094,-80.224501,39,44
2025-03-30,2025,3,"Leggett","Edgecombe",35.988278,-77.5843,29,41
2025-03-30,2025,3,"Linville Falls","Avery",35.972347,-81.933072,NA,38
2025-03-30,2025,3,"Mendenhall School","Guilford",36.1090060008986,-79.802314,29,40
2025-03-30,2025,3,"Millbrook School","Wake",35.856111,-78.574167,29,37
2025-03-30,2025,3,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,26,38
2025-03-30,2025,3,"West Johnston Co.","Johnston",35.59095,-78.4622,27,40
2025-03-31,2025,3,"Bryson City","Swain",35.434767,-83.442133,14,35
2025-03-31,2025,3,"Castle Hayne","New Hanover",34.364167,-77.838611,21,32
2025-03-31,2025,3,"Clemmons Middle","Forsyth",36.026612,-80.341962,33,31
2025-03-31,2025,3,"Durham Armory","Durham",36.0329550008979,-78.904037,50,31
2025-03-31,2025,3,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,44
2025-03-31,2025,3,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,32,24
2025-03-31,2025,3,"Hattie Avenue","Forsyth",36.11094,-80.224501,33,31
2025-03-31,2025,3,"Leggett","Edgecombe",35.988278,-77.5843,29,32
2025-03-31,2025,3,"Linville Falls","Avery",35.972347,-81.933072,NA,40
2025-03-31,2025,3,"Mendenhall School","Guilford",36.1090060008986,-79.802314,32,31
2025-03-31,2025,3,"Millbrook School","Wake",35.856111,-78.574167,39,31
2025-03-31,2025,3,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,25,31
2025-03-31,2025,3,"West Johnston Co.","Johnston",35.59095,-78.4622,26,32
2025-04-01,2025,4,"Bryson City","Swain",35.434767,-83.442133,12,38
2025-04-01,2025,4,"Castle Hayne","New Hanover",34.364167,-77.838611,32,32
2025-04-01,2025,4,"Clemmons Middle","Forsyth",36.026612,-80.341962,10,37
2025-04-01,2025,4,"Durham Armory","Durham",36.0329550008979,-78.904037,16,31
2025-04-01,2025,4,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,37
2025-04-01,2025,4,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,14.5,37
2025-04-01,2025,4,"Hattie Avenue","Forsyth",36.11094,-80.224501,10.5,34
2025-04-01,2025,4,"Leggett","Edgecombe",35.988278,-77.5843,15,NA
2025-04-01,2025,4,"Linville Falls","Avery",35.972347,-81.933072,4,37
2025-04-01,2025,4,"Mendenhall School","Guilford",36.1090060008986,-79.802314,9,32
2025-04-01,2025,4,"Millbrook School","Wake",35.856111,-78.574167,15,31
2025-04-01,2025,4,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,31
2025-04-01,2025,4,"West Johnston Co.","Johnston",35.59095,-78.4622,10,34
2025-04-02,2025,4,"Bryson City","Swain",35.434767,-83.442133,33,27
2025-04-02,2025,4,"Castle Hayne","New Hanover",34.364167,-77.838611,37.5,37
2025-04-02,2025,4,"Clemmons Middle","Forsyth",36.026612,-80.341962,39,32
2025-04-02,2025,4,"Durham Armory","Durham",36.0329550008979,-78.904037,36,37
2025-04-02,2025,4,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,30
